,Description,Gerne,Label
123,"Một bà mẹ đơn thân

Nuôi hai con và làm một lúc hai công việc, ngày nào Jess Thomas cũng tối mắt tối mũi. Nhưng tự mình làm lấy mọi việc chưa bao giờ là điều dễ dàng cả.

Một gia đình rối rắm

Tanzie, cô con gái tài năng bợm bĩnh của Jess rất giỏi số học, tuy nhiên nếu không có mẹ phụ một tay nhỏ sẽ không bao giờ tỏa sáng được. Còn Nicky, cậu con trai đang tuổi lớn của Jess, không thể một mình chống lại tụi “hổ báo” ở trường. Lắm lúc Jess có cảm giác họ bị đuối…

Một người lạ điển trai

Đột nhiên Ed Nicholls bước vào cuộc sống của gia đình Jess, đời sống của anh đang rối beng và anh đang trốn chạy khỏi tương lai bấp bênh vô định. Tuy nhiên Ed có thừa thời gian. Anh biết cô đơn là như thế nào. Và anh muốn chìa tay giúp đỡ…

Một chuyện tình từ trên trời rơi xuống
Một với một là câu chuyện tình say đắm và không giống ai về hai tâm hồn lạc lối gặp nhau trong một tình thế ngược đời.",Tiểu Thuyết,1
124,Túp Lều Bác Tôm,Tiểu Thuyết,1
125,"Việt Nam Danh Tác - Tiêu Sơn Tráng Sĩ
“TÊN LÍNH ĐỨNG THỞ một hồi nữa rồi mới thuật lại rằng một võ sĩ trông rất mạnh mẽ, dữ tợn, phi ngựa qua cổng phủ và ném xuống đó một cái xác người chết. Phân phủ và phân suất vội vàng theo linh ra cổng Một người trần truồng nằm sấp ở giữa đường, ngay bên cấu treo. Phân suất củi xuống lật ngửa cái thấy lên thì thấy một con dao sáng loáng cắm trúng chỗ trái tim. Thốt nhiên phân phủ thét lớn:
- Trời ơi! Nguyễn Kha! Nguyễn Kha bị giết rồi! """,Tiểu Thuyết,1
126,"Cuộc đời vốn là những chuỗi hội ngộ và chia ly. Hội ngộ là để chia ly. Chia ly là để có ngày hội ngộ.
Satoshi và Yuko, vốn là hai người bạn đồng môn thời trung học, đang sống trong những ngày vợ chồng son hạnh phúc thì tai họa bất ngờ ập đến: Yuko có thể sẽ ra đi mãi mãi. Đối diện sự thật đau buồn ấy, Satoshi và Yuko đã chăm sóc nhau, trở thành chỗ dựa cho nhau, chia sẻ với nhau từng cơn đau, từng niềm vui nhỏ bé, trân trọng từng giây phút ở bên nhau.
Vẫn giọng văn nhẹ nhàng pha chút hài hước, như thể một cậu bé mới lớn đang thủ thỉ kể chuyện, Tchikawa Takuji một lần nữa khắc họa bức tranh tình yêu và chia ly bằng gam mầu sáng trong. Mỗi tác phẩm của ông là một lần thanh lọc tâm hồn người đọc.
Chỉ cần có tình yêu thì sự chia ly cũng không còn đáng sợ.",Tiểu Thuyết,1
127,"Một người là họa sĩ tài hoa lãng tử.
Một người là đại gia căm hận đàn bà.
Hai người có một trận quyết đấu mà phần thưởng là trái tim của một nàng thiếu nữ.
Cô gái đã chẻ đôi trái tim mình nhưng không thể chẻ đôi cơ thể mình để ngăn cuộc quyết đấu ấy lại. Âu đấy cũng là nỗi đau của người đàn bà.
Thời đại dẫu đã thay đổi nhiều, người ta bảo người đàn bà đã có thể tự quyết định được số phận của mình, nhưng vẫn có hàng trăm điều ràng buộc nên số phận của người đàn bà vẫn luôn phải dựa vào sự may rủi của cuộc đời.
Bèo dạt mây trôi, đời người con gái như những đám lục bình trôi, cứ trôi theo dòng nước đến một bến bờ không rõ. Mười hai bến nước ai biết bến nào?
Tình yêu đã bay lên bởi ba trái tim cùng nhịp đập...",Tiểu Thuyết,1
128,"Người đưa thư tình chính là những mảnh vụn cuộc sống qua góc nhìn của tuổi trẻ. Mà tuổi trẻ, ấy là tuổi của những đổ vỡ và làm lại, tuổi của khát vọng và ảo tưởng, của sự nhâng nháo bất cần, của những tiếng thở dài và niềm thiết tha…
Nguyễn Hoàng Vũ có sở trường ở những truyện ngắn ngắn, với giọng kể nhẹ nhàng, tự nhiên, đôi khi giàu chất thơ, đôi khi hài hước, tạo thành một sắc thái văn chương thú vị.",Tiểu Thuyết,1
129,"Nanh Trắng
Nanh trắng là câu chuyện kể về hành trình khắc nghiệt của một con chó sói lại cho nhà tên là Nanh Trắng, sống trong vùng Yukon của Canada trong thời kì Cơn sốt vàng Klondike. Tác phẩm được viết sau Tiếng gọi của hoang dã, là phiên bản đảo ngược của hành trình từ nơi được thuần hóa đến với hoang dã của chú chó Buck, còn Nanh Trắng lại được thuần hóa bằng tình yêu thương của con người.
Một lần nữa, tác phẩm sẽ cuốn bạn vào cuộc đấu tranh sinh tồn hết sức mãnh liệt của một chú chó sói lại cho nhà, cho thấy sức sống mãnh liệt, tiềm tàng ẩn nấp trong mỗi sinh thể. Nanh Trắng lần được tiên được xuất bản trên Tạp chí Outing trong các đợt phát hành hằng tháng, từ tháng 5 đến tháng 10 năm 1906 và được Macmillan xuất bản dưới dạng sách năm 1906.",Tiểu Thuyết,1
130,"Hoàng Lê Nhất Thống Trí
Hoàng lê nhất thống chí , An Nam nhất thống chí là tác phẩm văn xuôi viết bằng chữ Hán có giá trị nhất trong Bộ Ngô gia văn phái tùng thư trên cả phương diện văn học và sử học.
Đây là cuốn tiểu thuyết lịch sử ghi chép về sự thống nhất vương triều nhà Lê vào thời điểm Tây Sơn diệt trịnh , trả lại Bắc Hà cho vua Lê đến khi Nguyên Ánh đánh bại Tây Sơn , thống nhất cả nước ,",Tiểu Thuyết,1
131,"LANG THANG TỪ BẮC SANG ĐÔNG là cuốn tạp bút của nhà nữ công gia chánh - ẩm thực Việt Nguyễn Dzoãn Cẩm Vân. Trong cuốn sách này,bà viết: “..Vẫn biết rằng không thể nào đòi hỏi sự hoàn hảo từ món ăn Việt Nam ở giữa xứ người, nhưng tôi vẫn hơi tiếc vì không được húp một ngụm nước phở ngon khi đã háo hức đến đây. Tuy nhiên, đứng giữa con đường lộng gió, sau lưng là quán phở với dòng chữ kiêu hãnh, tôi vẫn thấy lòng ấm áp và cảm thấy mình như đang đứng ở một con đường nào đó giữa Sài Gòn, cũng trong những buổi chiều trời bỗng dưng trở gió và thoảng trong không khí là hương vị mời mọc, quyến rũ của phở. Tôi thấy mắt mình bỗng dưng ướt tự lúc nào và bỗng dưng gọi thầm: Phở ơi…”.",Tiểu Thuyết,1
132,"Ký Sự Người Đàn Bà Bị Chồng Bỏ
Là tập ký sự không chỉ về một mà nhiều người đàn bà bị chồng bỏ. Họ là những người đàn bà say yêu: yêu đàn ông, yêu nghệ thuật và yêu cả những nỗi đau đớn của chính mình.
Và đây cũng là bức tranh với những gam màu thăng trầm của nghệ thuật Cải lương nói riêng và Sân khấu nói chung.",Tiểu Thuyết,1
133,"Trúc Thư Dao 1 - Nước Tần - Có Nàng Tên Thập
“Tộc Hồ sinh cháu người thưởng khác xa,
trai tròng kép vượng quốc gia,
gái thời mắt biếc Tấn đà diệt vong.""
Mới bốn tuổi, Thập đã phải lê la ngoài phố ăn xin, đôi mắt cô ánh xanh dưới trăng nên bị gọi là ""quỷ núi"" . Sau cái chết của mẹ, tướng quân nước Tần là Ngũ Phong cứu mạng và cưu mang cô. Mười năm sống bình yên trong phủ tướng quân, cô thể hiện tài trí xuất chúng, lại luôn cố gắng học tập chỉ để có thể kề vai sát cảnh với người ấy, bày mưu tinh kể cho y. Nhưng rồi dòng xoáy của thời cuộc và những âm mưu chính trị, cùng thân thế bị ẩn của bản thân đã đưa đẩy cô vào một hành trình mới...",Tiểu Thuyết,1
134,"Mắt Biếc (Tái Bản 2019)
Mắt biếc là một tác phẩm được nhiều người bình chọn là hay nhất của nhà văn Nguyễn Nhật Ánh. Tác phẩm này cũng đã được dịch giả Kato Sakae dịch sang tiếng Nhật để giới thiệu với độc giả Nhật Bản.
“Tôi gửi tình yêu cho mùa hè, nhưng mùa hè không giữ nổi. Mùa hè chỉ biết ra hoa, phượng đỏ sân trường và tiếng ve nỉ non trong lá. Mùa hè ngây ngô, giống như tôi vậy. Nó chẳng làm được những điều tôi ký thác. Nó để Hà Lan đốt tôi, đốt rụi. Trái tim tôi cháy thành tro, rơi vãi trên đường về.”
… Bởi sự trong sáng của một tình cảm, bởi cái kết thúc buồn, rất buồn khi xuyên suốt câu chuyện vẫn là những điều vui, buồn lẫn lộn…",Tiểu Thuyết,1
135,"Bão Táp Phong Vân
 
 
Tác giả Hiến Phạm lớn lên trong một gia đình có truyền thống giáo dục. Cha là kỹ sư. Nhà có hai anh em. Em gái là bác sĩ. Họ hàng làm việc trong các ngành : Y tế, Ngân hàng, Kỹ thuật,
Ra trường, ông chọn nghề kỹ sư, theo nghiệp chú bác mình. Sau mười năm làm việc ông vẫn theo đuổi con đường này nhưng do công việc có nhiều thời gian rảnh rỗi nên trong những lúc đi công tác nước ngoài ông đã viết ra tập truyện Bão Táp Phong Vân, và đây cũng chính là tác phẩm đầu tay của tác giả. 
""Con đường ta đi là bão táp nhưng không bằng bão táp trong lòng ta""",Tiểu Thuyết,1
136,"Đảo Giấu Vàng
""Đảo giấu vàng"" là tiểu thuyết phiêu lưu kinh điển của Robert Louis Stevenson. Nó được đăng dài kỳ trên tạp chí Young Folks từ tháng 10 năm 1881 đến tháng 1 năm 1882 với tựa đề ""Đảo kho báu"" và được xuất bản thành sách vào năm 1883. Mặc dù không phải là tác phẩm đầu tiên về viết về cướp biển nhưng ""Đảo giấu vàng"" được nhiều người coi là cuốn sách hay nhất về chủ đề này.",Tiểu Thuyết,1
137,"Tại Sao Ta Yêu

Tại sao ta yêu? là tập hợp 16 bài viết của tác giả Hiền Trang về những nhân vật nổi tiếng trong các lĩnh vực: văn chương, hội họa, âm nhạc, điện ảnh… Điểm chung giữa họ là được Hiền Trang yêu mến, đúng như chính lời tác giả bộc bạch: “Mình tin tất cả những gì mình chọn viết, không chỉ là về văn chương, mà dù là âm nhạc hay điện ảnh, cũng đều xuất phát từ một cách tiếp cận mà thôi: tình yêu.” Chính bằng thứ tình cảm thuần khiết ấy cùng với lượng kiến thức phong phú; tác giả của cuốn sách sẽ đưa bạn đọc du ngoạn cùng cô trên hành trình về với thế giới của riêng cô - thế giới của tình yêu và cái đẹp.
“Cuộc viết như Yêu. Cái viết như Jazz. Nồng nàn. Ngẫu hứng. Thật lòng. Trên một nền kiến văn rộng rãi, chắc chắn, đầu nguồn. Phiêu và cuốn hút. Hiền Trang đặt định một lối viết: phá chấp, tự tin, tự do.”_Nhà phê bình Văn Giá",Tiểu Thuyết,1
138,"Chí Phèo - Bìa Cứng
Chí Phèo - Với những tình tiết hấp hẫn Nam Cao đã đưa người đọc tái hiện bức tranh chân thực nông thôn Việt Nam trước 1945, nghèo đói, xơ xác trên con đường phá sản, bần cùng, hết sức thê thảm, người nông dân bị đẩy vào con đường tha hóa, lưu manh hóa. Nam Cao không hề bôi nhọ người nông dân, trái lại nhà văn đi sâu vào nội tâm nhân vật để khẳng định nhân phẩm và bản chất lương thiện ngay cả khi bị vùi dập, cướp mất cà nhân hình, nhân tính của người nông dân, đồng thời kết án đanh thép cái xã hội tàn bạo đó trước 1945.
Những sáng tác của Nam Cao ngoài giá trị hiện thực sâu sắc, các tác phẩm đi sâu vào nội tâm nhân vật, để lại những cảm xúc sâu lắng trong lòng người đọc.",Tiểu Thuyết,1
139,"Mùa Thu Của Cây Dương
Mùa hè năm lên sáu tuổi, gia đình mẹ con Chiaki lâm vào cảnh khốn cùng. Mẹ cô bé quá đỗi tiều tụy không thể chăm lo nổi cho Chiaki nhạy cảm và đang khủng hoảng bởi sự đi bất ngờ của bố. Nhưng, từ sau khi dọn đến khu căn hộ cho thuê có tên Cây Dương, Chiaki dần tìm lại hạnh phúc tuổi thơ tưởng chừng đã mất, nhờ có bà cụ chủ nhà - khó tính, nấu ăn dở, ưa sạch sẽ, hay dọa trẻ con… nhưng âm thầm tốt bụng. Thời gian thấm thoắt trôi, hai mươi năm sau Chiaki nhận được tin bà qua đời. Trên hành trình quay về dự đám tang bà, dòng ký ức ngọt ngào của những tháng ngày sống tại Cây Dương lặng lẽ ùa về. Nơi đây, cô đã tìm ra một sự thật, về chính bản thân cô, về mẹ cô, và nhất là về bà cụ, người dù đã mất đi nhưng sẽ mãi luôn còn ở đó. Và một mùa thu nữa lại trải lá vàng lên khu căn hộ Cây Dương.",Tiểu Thuyết,1
